"","Lat","Long","Site","Type","Date","Jour","Mois","An","Transect","Repetition","Depart_h","Arrive_h","Obs_h","Nom_sientifique","Genus","Spp","Nom_vernaculari","N_ind","N_juv","N_ad","N_m","N_f","Elevation_obs","Angle","Dis","Hauteur","Comportement","Plante","Support","Commentaire","Photo_ID"
"93","-14.46927",49.46491,"Betaolana","Diurnal",2021-06-12,12,6,2021,"1",4,"14H 17M 0S","15H 21M 0S","14H 25M 0S","Eulemur_albifrons","Eulemur","albifrons","Komba","4",NA,4,NA,NA,983,30,20,15,"En deplacement","","Sakoana ala","","500-510"
"94","-14.47052",49.46562,"Betaolana","Nocturnal",2021-06-12,12,6,2021,"1",3,"18H 14M 0S","19H 46M 0S","18H 40M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay","1",0,1,NA,NA,972,30,20,10,"Au repos","","Lalogno","","511-517"
"95","-14.47202",49.46475,"Betaolana","Nocturnal",2021-06-12,12,6,2021,"1",3,"18H 14M 0S","19H 46M 0S","19H 11M 0S","Avahi_laniger","Avahi","laniger","Fotsife","1",0,1,NA,NA,973,80,10,10,"Au repos","","Afomena","","518-600"
"96","-14.4722",49.46485,"Betaolana","Nocturnal",2021-06-12,12,6,2021,"1",3,"18H 14M 0S","19H 46M 0S","19H 23M 0S","Avahi_laniger","Avahi","laniger","Fotsife","1",0,1,NA,NA,969,80,8,10,"Au repos","","Fotsy dity","","601-605"
"97","-14.47289",49.46468,"Betaolana","Nocturnal",2021-06-12,12,6,2021,"1",3,"18H 14M 0S","19H 46M 0S","19H 34M 0S","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",0,1,NA,NA,948,60,10,15,"Au repos","","Tafognana","","606-609"
"98","-14.48094",49.45964,"Betaolana","Diurnal",2021-06-13,13,6,2021,"2",3,"6H 8M 0S","8H 50M 0S","7H 45M 0S","Propithecus_candidus","Propithecus","candidus","Simpona","2",0,2,1,1,1199,60,30,15,"En deplacement","","Menahihy","","612-616"
"99","-14.48236",49.4582,"Betaolana","Nocturnal",2021-06-13,13,6,2021,"2",3,"18H 14M 0S","20H 20M 0S","18H 48M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",0,1,NA,NA,1262,30,5,1,"En deplacement","","Tsingovatrovatra","",""
"100","-14.48306",49.45818,"Betaolana","Nocturnal",2021-06-13,13,6,2021,"2",3,"18H 14M 0S","20H 20M 0S","19H 4M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay","2",0,2,NA,NA,1276,40,10,15,"Au repos","","Tafognana","",""
"101","-14.48343",49.45803,"Betaolana","Nocturnal",2021-06-13,13,6,2021,"2",3,"18H 14M 0S","20H 20M 0S","19H 27M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",0,1,NA,NA,1268,40,8,6,"En deplacement","","Kirandra","",""
"102","-14.48287",49.45818,"Betaolana","Nocturnal",2021-06-13,13,6,2021,"2",3,"18H 14M 0S","20H 20M 0S","19H 37M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay","1",0,1,NA,NA,1274,35,20,5,"Au repos","","Menahihy","","621-627"
"103","-14.4807",49.45956,"Betaolana","Nocturnal",2021-06-13,13,6,2021,"2",3,"18H 14M 0S","20H 20M 0S","20H 0M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",0,1,NA,NA,1211,70,10,10,"Au repos","","Tsilaitry","",""
"104","-14.47922",49.46589,"Betaolana","Diurnal",2021-06-14,14,6,2021,"3",3,"6H 17M 0S","8H 50M 0S","6H 23M 0S","Eulemur_albifrons","Eulemur","albifrons","Komba",NA,NA,NA,NA,NA,989,NA,NA,NA,"Par vocalisation","","","",NA
"105","-14.48255",49.459,"Betaolana","Diurnal",2021-06-15,15,6,2021,"3",4,"8H 37M 0S","11H 28M 0S","9H 5M 0S","Propithecus_candidus","Propithecus","candidus","Simpona","2",0,2,1,1,1226,40,10,25,"Deplacement, nourriture, toilettage","Taitsitsihy","Hazinina","MÃƒÂ¢le(tapaka tanana gauche)",NA
"106","0",0,"Betaolana","Diurnal",2021-06-15,15,6,2021,"3",4,NA,NA,NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Visite de transect en 2020",NA
"107","0",0,"Betaolana","Diurnal",2021-06-15,15,6,2021,"1",5,NA,NA,NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,"","Visite de transect en 2020",NA
"108","-14.47906",49.46578,"Betaolana","Nocturnal",2021-06-15,15,6,2021,"3",2,"18H 33M 0S","21H 22M 0S","18H 38M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",0,1,NA,NA,987,20,4,4,"Au repos","","Karaka","",""
"109","-14.47897",49.46568,"Betaolana","Nocturnal",2021-06-15,15,6,2021,"3",2,"18H 33M 0S","21H 22M 0S","18H 40M 0S","Avahi_laniger","Avahi","laniger","Fotsife","1",0,1,NA,NA,990,40,10,15,"Au repos","","Tavolopiky","",""
"110","-14.47969",49.46578,"Betaolana","Nocturnal",2021-06-15,15,6,2021,"3",2,"18H 33M 0S","21H 22M 0S","18H 46M 0S","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",0,1,NA,NA,997,70,6,10,"Au repos","","Fotsiavadika","",""
"111","-14.47977",49.46565,"Betaolana","Nocturnal",2021-06-15,15,6,2021,"3",2,"18H 33M 0S","21H 22M 0S","18H 56M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay","1",0,1,NA,NA,1006,70,4,4,"Au repos","","Tsilaitry","",""
"112","-14.48171",49.46312,"Betaolana","Nocturnal",2021-06-15,15,6,2021,"3",2,"18H 33M 0S","21H 22M 0S","19H 14M 0S","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",0,1,NA,NA,1054,20,10,6,"Au repos","","Vahipingitra","",""
"113","-14.48203",49.46249,"Betaolana","Nocturnal",2021-06-15,15,6,2021,"3",2,"18H 33M 0S","21H 22M 0S","19H 24M 0S","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",0,1,NA,NA,1070,70,15,15,"En deplacement","","Vahipingitra","",""
"114","-14.48263",49.45955,"Betaolana","Nocturnal",2021-06-15,15,6,2021,"3",2,"18H 33M 0S","21H 22M 0S","19H 43M 0S","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",0,1,NA,NA,1188,80,15,10,"Au repos","","Menahihy","",""
"115","-14.48268",49.45982,"Betaolana","Nocturnal",2021-06-15,15,6,2021,"3",2,"18H 33M 0S","21H 22M 0S","19H 49M 0S","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",0,1,1,NA,1184,60,3,5,"Au repos","","Tsifo","",""
"116","-14.48238",49.46031,"Betaolana","Nocturnal",2021-06-15,15,6,2021,"3",2,"18H 33M 0S","21H 22M 0S","20H 25M 0S","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",0,1,NA,NA,1170,20,15,15,"En deplacement","","Tsilaitry","",""
"117","-14.4795",49.46524,"Betaolana","Nocturnal",2021-06-15,15,6,2021,"3",2,"18H 33M 0S","21H 22M 0S","21H 6M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay","1",0,1,1,NA,984,85,5,5,"Au repos","","Mankavia","",""
"118","0",0,"Betaolana","Diurnal",2021-06-16,16,6,2021,NA,NA,"8H 29M 0S","10H 55M 0S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Fouille systematique",NA
"119","-14.482",49.46261,"Betaolana","Nocturnal",2021-06-17,17,6,2021,"3",3,"18H 8M 0S","20H 56M 0S","18H 37M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay","1",0,1,NA,NA,1071,30,10,8,"Au repos","","Tafonana","","705-709"
"120","-14.48208",49.46159,"Betaolana","Nocturnal",2021-06-17,17,6,2021,"3",3,"18H 8M 0S","20H 56M 0S","18H 50M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",0,1,NA,NA,1096,80,22,20,"Au repos","","Trotrokala","",""
"121","-14.48236",49.46067,"Betaolana","Nocturnal",2021-06-17,17,6,2021,"3",3,"18H 8M 0S","20H 56M 0S","19H 1M 0S","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",0,1,NA,NA,1151,40,6,5,"Au repos","","Kisaka","","710-714"
"122","-14.48232",49.46042,"Betaolana","Nocturnal",2021-06-17,17,6,2021,"3",3,"18H 8M 0S","20H 56M 0S","19H 7M 0S","Avahi_laniger","Avahi","laniger","Fotsife","1",0,1,NA,NA,1186,25,3,7,"Au repos","","Mankaragnana","","715-724"
"123","-14.48254",49.45871,"Betaolana","Nocturnal",2021-06-17,17,6,2021,"3",3,"18H 8M 0S","20H 56M 0S","19H 39M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",0,1,NA,NA,1245,60,15,12,"En deplacement","","Azinina","",""
"124","-14.48255",49.45915,"Betaolana","Nocturnal",2021-06-17,17,6,2021,"3",3,"18H 8M 0S","20H 56M 0S","19H 44M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",0,1,NA,NA,1233,30,3,2,"Au repos","","Rotro","","725-726"
"125","-14.48259",49.45932,"Betaolana","Nocturnal",2021-06-17,17,6,2021,"3",3,"18H 8M 0S","20H 56M 0S","19H 50M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay","1",0,1,NA,NA,1222,10,5,2,"Allimantation","Mongy","Mongy","","727-730"
"126","-14.47975",49.46537,"Betaolana","Nocturnal",2021-06-17,17,6,2021,"3",3,"18H 8M 0S","20H 56M 0S","20H 30M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay","1",0,1,NA,NA,1035,70,15,6,"Au repos","","Tsimamasatsokina","","731-735"
"127","-14.47975",49.46537,"Betaolana","Nocturnal",2021-06-17,17,6,2021,"3",3,"18H 8M 0S","20H 56M 0S","20H 31M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",0,1,NA,NA,1035,90,10,10,"En deplacement","","Rara","",""
"128","-14.47826",49.46578,"Betaolana","Nocturnal",2021-06-17,17,6,2021,"3",3,"18H 8M 0S","20H 56M 0S","20H 44M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",0,1,NA,NA,1003,20,6,2,"En deplacement","","Tsilaitry","",""
"129","-14.47818",49.46558,"Betaolana","Nocturnal",2021-06-17,17,6,2021,"3",3,"18H 8M 0S","20H 56M 0S","20H 52M 0S","Avahi_laniger","Avahi","laniger","Fotsife","3",0,3,NA,NA,999,45,15,8,"Au repos","","Harongana","","736-744"
"130","0",0,"Androfiabe","Diurnal",2021-07-29,29,7,2021,"1",1,"8H 20M 0S","12H 12M 0S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,"","4 trace de P. candidus sur tronc de vitagnona(Alt: 1117m, 1156m, 1259m, 1261m) ","905-906, 912-913, 914-915, 916-917"
"131","-14.46733",49.52354,"Androfiabe","Nocturnal",2021-07-29,29,7,2021,"1",1,"18H 8M 0S","20H 54M 0S","18H 16M 0S","Avahi_laniger","Avahi","laniger","Fotsife","2",0,2,1,1,1094,80,15,10,"Repos","","Tsilaitry","","915-926"
"132","-14.46844",49.52432,"Androfiabe","Nocturnal",2021-07-29,29,7,2021,"1",1,"18H 8M 0S","20H 54M 0S","18H 30M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",0,1,NA,NA,1135,30,50,8,"Deplacement","","","",""
"133","-14.46848",49.52455,"Androfiabe","Nocturnal",2021-07-29,29,7,2021,"1",1,"18H 8M 0S","20H 54M 0S","18H 38M 0S","Avahi_laniger","Avahi","laniger","Fotsife","1",0,1,NA,NA,1136,30,20,8,"Repos","","Tsilaitry","","927-1002"
"134","-14.46863",49.52468,"Androfiabe","Nocturnal",2021-07-29,29,7,2021,"1",1,"18H 8M 0S","20H 54M 0S","18H 47M 0S","Avahi_laniger","Avahi","laniger","Fotsife","1",0,1,NA,NA,1144,20,15,8,"Repos","","Kirandra","",""
"135","-14.47036",49.52575,"Androfiabe","Nocturnal",2021-07-29,29,7,2021,"1",1,"18H 8M 0S","20H 54M 0S","19H 4M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay/Fitsidiky","1",0,1,NA,NA,1182,80,5,8,"Repos","","Rotro","","1003"
"136","-14.47091",49.52634,"Androfiabe","Nocturnal",2021-07-29,29,7,2021,"1",1,"18H 8M 0S","20H 54M 0S","19H 20M 0S","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",0,1,NA,NA,1181,85,5,7,"Repos","","Longotra","",""
"137","-14.47097",49.52655,"Androfiabe","Nocturnal",2021-07-29,29,7,2021,"1",1,"18H 8M 0S","20H 54M 0S","19H 28M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay/Fitsidiky","1",0,1,NA,NA,1179,80,10,8,"Repos","","Longotra","","1004-1010"
"138","-14.47068",49.52634,"Androfiabe","Nocturnal",2021-07-29,29,7,2021,"1",1,"18H 8M 0S","20H 54M 0S","20H 0M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",0,1,NA,NA,1173,30,35,5,"Deplacement rapide","","Vongo","",""
"139","-14.46846",49.52447,"Androfiabe","Nocturnal",2021-07-29,29,7,2021,"1",1,"18H 8M 0S","20H 54M 0S","20H 24M 0S","Avahi_laniger","Avahi","laniger","Fotsife","2",0,2,NA,NA,1131,70,15,12,"Repos","","Tsilaitry","","1011-1013"
"140","-14.46835",49.52427,"Androfiabe","Nocturnal",2021-07-29,29,7,2021,"1",1,"18H 8M 0S","20H 54M 0S","20H 31M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",0,1,NA,NA,1125,20,30,10,"Repos","","Tavolopiky","",""
"141","0",0,"Androfiabe","Diurnal",2021-07-30,30,7,2021,"2",1,"8H 28M 0S","12H 18M 0S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,"","",""
"142","0",0,"Androfiabe","Diurnal",2021-07-30,30,7,2021,"3",1,"10H 0M 0S","12H 52M 0S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,"","1 trace de P. candidus sur tronc de Lomotra beraviny (Alt: 1094), et 1 trace de P. candidus sur tronc de Rotro (Alt: 1033) ",""
"143","-14.47318",49.52835,"Androfiabe","Diurnal",2021-07-31,31,7,2021,"1",2,"9H 18M 0S","11H 24M 0S","10H 28M 0S","Hapalemur_occidentalis","Hapalemur",NA,"Bokombolo","1",0,1,0,0,1152,80,12,10,"Deplacement",NA,"Tavolo","",""
"144","-14.47142",49.52322,"Androfiabe","Diurnal",2021-07-31,31,7,2021,"2",2,"14H 57M 0S","16H 40M 0S","15H 47M 0S","Eulemur_rubriventer","Eulemur","rubriventer","Tongono","8",1,7,4,3,1142,20,10,8,"Repos",NA,"Hazinina (Symphonia sp)","",""
"145","-14.47452",49.52622,"Androfiabe","Nocturnal",2021-07-31,31,7,2021,"2",1,"18H 2M 0S","19H 43M 0S","18H 16M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay/Fitsidiky","1",0,1,NA,NA,1196,30,5,6,"Repos","","Voantsilana","",""
"146","-14.47424",49.52493,"Androfiabe","Nocturnal",2021-07-31,31,7,2021,"2",1,"18H 2M 0S","19H 43M 0S","18H 30M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay/Fitsidiky","1",0,1,NA,NA,1210,50,3,6,"Repos","","Hazomamy","",""
"147","-14.47414",49.52478,"Androfiabe","Nocturnal",2021-07-31,31,7,2021,"2",1,"18H 2M 0S","19H 43M 0S","18H 35M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay/Fitsidiky","1",0,1,NA,NA,1232,40,8,5,"Repos","","Hazomamy","",""
"148","-14.47376",49.52366,"Androfiabe","Nocturnal",2021-07-31,31,7,2021,"2",1,"18H 2M 0S","19H 43M 0S","18H 45M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay/Fitsidiky","1",0,1,NA,NA,1227,45,10,8,"Repos","","Vongo","",""
"149","-14.47335",49.5233,"Androfiabe","Nocturnal",2021-07-31,31,7,2021,"2",1,"18H 2M 0S","19H 43M 0S","18H 54M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay/Fitsidiky","1",0,1,NA,NA,1234,80,4,4,"Repos","","Kabokala","",""
"150","-14.47198",49.52304,"Androfiabe","Nocturnal",2021-07-31,31,7,2021,"2",1,"18H 2M 0S","19H 43M 0S","19H 10M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay/Fitsidiky","1",0,1,NA,NA,1203,15,15,10,"Repos","","Piro","",""
"151","0",0,"Androfiabe","Diurnal",2021-08-01,1,8,2021,"3",2,"15H 31M 0S","17H 21M 0S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,"","",""
"152","0",0,"Androfiabe","Nocturnal",2021-08-01,1,8,2021,"3",1,"18H 0M 0S","20H 20M 0S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","0",0,"Androfiabe","Diurnal",2021-08-02,2,8,2021,"2",3,"8H 34M 0S","11H 2M 0S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,"","",""
"154","0",0,"Androfiabe","Diurnal",2021-08-02,2,8,2021,"1",3,"15H 18M 0S","16H 29M 0S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,"","1 trace des animaux _dent sur tavolo (Alt: 1198m)",""
"155","-14.47095",49.52712,"Androfiabe","Nocturnal",2021-08-02,2,8,2021,"1",2,"18H 6M 0S","19H 48M 0S","18H 50M 0S","Avahi_laniger","Avahi","laniger","Fotsife","2",0,2,1,1,1141,30,10,6,"Repos","","Volo(Valiha)","",""
"156","-14.46894",49.52506,"Androfiabe","Nocturnal",2021-08-02,2,8,2021,"1",2,"18H 6M 0S","19H 48M 0S","19H 22M 0S","Avahi_laniger","Avahi","laniger","Fotsife","1",0,1,NA,NA,1086,35,12,8,"Repos","","Rotro","",""
"157","-14.46801",49.5239,"Androfiabe","Nocturnal",2021-08-02,2,8,2021,"1",2,"18H 6M 0S","19H 48M 0S","19H 37M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",0,1,NA,NA,1042,45,35,15,"Deplacement","","Liane","",""
"158","0",0,"Androfiabe","Diurnal",2021-08-03,3,8,2021,"3",3,"8H 15M 0S","10H 49M 0S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,"","",""
"159","0",0,"Androfiabe","Diurnal",2021-08-03,3,8,2021,"2",4,"14H 7M 0S","17H 4M 0S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,"","",""
"160","0",0,"Androfiabe","Diurnal",2021-08-04,4,8,2021,"1",4,"14H 2M 0S","16H 20M 0S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,"","",""
"161","-14.47264",49.52296,"Androfiabe","Nocturnal",2021-08-04,4,8,2021,"2",2,"18H 30M 0S","20H 58M 0S","19H 13M 0S","Avahi_laniger","Avahi","laniger","Fotsife","1",0,1,NA,NA,1221,70,12,10,"Repos","","Mankavia","","1127-1128"
"162","-14.47396",49.52396,"Androfiabe","Nocturnal",2021-08-04,4,8,2021,"2",2,"18H 30M 0S","20H 58M 0S","19H 36M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay/Fitsidiky","1",0,1,NA,NA,1227,90,5,5,"Repos","","","","1129-1130"
"163","0",0,"Androfiabe","Diurnal",2021-08-06,6,8,2021,"3",4,"8H 37M 0S","10H 35M 0S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,"","",""
"164","-14.46722",49.52254,"Androfiabe","Nocturnal",2021-08-06,6,8,2021,"1",3,"18H 44M 0S","21H 56M 0S","19H 13M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay/Fitsidiky","1",0,1,NA,NA,1072,40,14,8,"Repos","","Sakoanala","",""
"165","-14.47089",49.52608,"Androfiabe","Nocturnal",2021-08-06,6,8,2021,"1",3,"18H 44M 0S","21H 56M 0S","19H 29M 0S","Lepilemur_seali","Lepilemur","seali","Fitsidiky","1",0,1,NA,NA,1091,30,18,8,"Repos","","Vongo","ÃƒÂ  l'extremitÃƒÂ© de la queu blanche",""
"166","-14.47095",49.52637,"Androfiabe","Nocturnal",2021-08-06,6,8,2021,"1",3,"18H 44M 0S","21H 56M 0S","20H 0M 0S","Lepilemur_seali","Lepilemur","seali","Fitsidiky","1",0,1,NA,NA,1089,60,25,16,"Repos","","Tsimamasatsokiny","ÃƒÂ  l'extremitÃƒÂ© de la queu blanche",""
"167","-14.47094",49.5271,"Androfiabe","Nocturnal",2021-08-06,6,8,2021,"1",3,"18H 44M 0S","21H 56M 0S","20H 10M 0S","Avahi_laniger","Avahi","laniger","Fotsife","2",0,2,1,1,1118,60,5,5,"Repos","","Afotrankora","1 mÃƒÂ¢le: menamena mato ny rambony",""
"168","-14.47003",49.52583,"Androfiabe","Nocturnal",2021-08-06,6,8,2021,"1",3,"18H 44M 0S","21H 56M 0S","21H 4M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay/Fitsidiky","1",0,1,NA,NA,1175,80,8,8,"Repos","","Mankavia","",""
"169","-14.47003",49.52583,"Androfiabe","Nocturnal",2021-08-06,6,8,2021,"1",3,"18H 44M 0S","21H 56M 0S","21H 4M 0S","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",0,1,NA,NA,1175,80,9,9,"Repos","","Afotrankora","",""
"170","-14.46901",49.5252,"Androfiabe","Nocturnal",2021-08-06,6,8,2021,"1",3,"18H 44M 0S","21H 56M 0S","21H 7M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay/Fitsidiky","1",0,1,NA,NA,1159,80,5,6,"Repos","","Tsilaitry","",""
"171","-14.46859",49.5248,"Androfiabe","Nocturnal",2021-08-06,6,8,2021,"1",3,"18H 44M 0S","21H 56M 0S","21H 30M 0S","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",0,1,NA,NA,1139,80,16,14,"Deplacement","","Mankavia","",""
"172","-14.46903",49.52525,"Androfiabe","Nocturnal",2021-08-06,6,8,2021,"1",3,"18H 44M 0S","21H 56M 0S","21H 44M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay/Fitsidiky","1",0,1,NA,NA,1130,30,8,6,"Repos","","Tsilaitry","",""
"173","-14.47271",49.52325,"Androfiabe","Nocturnal",2021-08-07,7,8,2021,"2",3,"18H 24M 0S","20H 45M 0S","19H 3M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay/Fitsidiky","1",0,1,NA,NA,1165,80,4,5,"Repos","","Kabokala","","1251-1261"
"174","-14.47378",49.52366,"Androfiabe","Nocturnal",2021-08-07,7,8,2021,"2",3,"18H 24M 0S","20H 45M 0S","19H 15M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay/Fitsidiky","1",0,1,NA,NA,1185,90,5,5,"Repos","","Mankavia","",""
"175","-14.47366",49.52362,"Androfiabe","Nocturnal",2021-08-07,7,8,2021,"2",3,"18H 24M 0S","20H 45M 0S","19H 25M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay/Fitsidiky","1",0,1,NA,NA,1210,70,7,6,"Repos","","Mankavia","","1262-1263"
"176","-14.47442",49.52642,"Androfiabe","Nocturnal",2021-08-07,7,8,2021,"2",3,"18H 24M 0S","20H 45M 0S","19H 33M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",0,1,NA,NA,1207,90,6,6,"Deplacement","","Tavolo","",""
"177","-14.47122",49.5234,"Androfiabe","Nocturnal",2021-08-07,7,8,2021,"2",3,"18H 24M 0S","20H 45M 0S","20H 20M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay/Fitsidiky","1",0,1,NA,NA,1156,80,6,5,"Allimentation","Rotro","Rotro","","1264-1268"
"178","-14.46843",49.52087,"Androfiabe","Nocturnal",2021-08-07,7,8,2021,"3",2,"19H 4M 0S","21H 49M 0S","19H 10M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay/Fitsidiky","1",0,1,NA,NA,1052,30,20,10,"Repos","","Tafononana","",""
"179","-14.46879",49.52003,"Androfiabe","Nocturnal",2021-08-07,7,8,2021,"3",2,"19H 4M 0S","21H 49M 0S","19H 25M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay/Fitsidiky","1",0,1,NA,NA,1072,80,2,2,"Repos","","Vahamivohotra","",""
"180","-14.46935",49.51897,"Androfiabe","Nocturnal",2021-08-07,7,8,2021,"3",2,"19H 4M 0S","21H 49M 0S","19H 42M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",0,1,NA,NA,1140,70,6,5,"Deplacement","","Vongo","",""
"181","-14.47054",49.51678,"Androfiabe","Nocturnal",2021-08-07,7,8,2021,"3",2,"19H 4M 0S","21H 49M 0S","20H 14M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",0,1,NA,NA,1109,80,6,6,"Deplacement","","Rotro","",""
"182","-14.47094",49.51628,"Androfiabe","Nocturnal",2021-08-07,7,8,2021,"3",2,"19H 4M 0S","21H 49M 0S","20H 24M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",0,1,NA,NA,1098,80,8,8,"Deplacement","","Rotro","",""
"183","-14.46913",49.51967,"Androfiabe","Nocturnal",2021-08-08,8,8,2021,"3",3,"18H 55M 0S","21H 0M 0S","19H 21M 0S","Lepilemur_seali","Lepilemur","seali","Lebitay/Fitsidiky","1",0,1,NA,NA,1112,90,4,4,"Repos","","Tsifo","","1315-1331"
"184","0",0,"Befamatra","Diurnal",2021-11-24,24,11,2021,"2",1,"8H 12M 0S","13H 19M 0S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"185","-14.425293",49.395564,"Befamatra","Diurnal",2021-11-24,24,11,2021,"1",1,"8H 21M 0S","12H 32M 0S","9H 30M 0S","Eulemur_rubriventer","Eulemur","rubriventer","Tongona","4",NA,NA,1,3,1236,30,50,20,"Deplacement rapide",NA,"Rotro","",""
"186","-14.42689",49.39226,"Befamatra","Diurnal",2021-11-24,24,11,2021,"1",1,NA,NA,NA,"Propithecus_candidus","Propithecus","candidus","Simpona",NA,NA,NA,NA,NA,1318,NA,NA,NA,"",NA,"","Trace d'activite","256-257"
"187","-14.421437",49.395308,"Befamatra","Nocturnal",2021-11-24,24,11,2021,"2",1,NA,NA,"19H 28M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","1",NA,NA,NA,NA,1266,60,15,8,"Repos","","Vongo",NA,""
"188","-14.422993",49.396362,"Befamatra","Nocturnal",2021-11-24,24,11,2021,"2",1,NA,NA,"18H 50M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","5",NA,NA,NA,NA,1202,80,18,14,"Alimentation","piro","Piro",NA,""
"189","-14.420071",49.394518,"Befamatra","Nocturnal",2021-11-24,24,11,2021,"2",1,NA,NA,"21H 11M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","1",NA,NA,NA,NA,1337,85,16,15,"repos","","Vongo ",NA,""
"190","-14.422202",49.395639,"Befamatra","Nocturnal",2021-11-24,24,11,2021,"2",1,NA,NA,"21H 5M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","1",NA,NA,NA,NA,2141,80,25,25,"Repos","","Tavolo ",NA,""
