"","Elevation","CanopyHeight","Ruggedness","ForestCover","ForestLoss","SiteTransect","ForestLossProp","Species"
"223",1082.5871559633,22.4460431654676,25.9821687050916,116,0,"Androfiabe_3",0,"Lepilemur_saeli"
"224",1195.9,23.710843373494,33.2822156088693,70,0,"Antanambe_1",0,"Lepilemur_saeli"
"225",1116.76136363636,25.3714285714286,25.5835557552901,85,0,"Antanambe_2",0,"Lepilemur_saeli"
"226",1152.34375,22.568,34.930715272824,102,2,"Antanambe_3",0.0196078431372549,"Lepilemur_saeli"
"227",1241.52941176471,22.8846153846154,29.0379008265103,65,0,"Befamatra_1",0,"Lepilemur_saeli"
"228",1233.24489795918,27.4126984126984,31.3733341645221,49,0,"Befamatra_2",0,"Lepilemur_saeli"
"229",1398.48979591837,25.7164179104478,28.0864102499826,54,0,"Befamatra_3",0,"Lepilemur_saeli"
"230",980.138888888889,21.6666666666667,29.3969189193514,74,0,"Betaolana_1",0,"Lepilemur_saeli"
"231",1167.23880597015,20.8444444444444,34.2706899500605,71,2,"Betaolana_2",0.028169014084507,"Lepilemur_saeli"
"232",1077.01052631579,25.2372881355932,23.7130032037434,98,0,"Betaolana_3",0,"Lepilemur_saeli"
"233",1147.74135546335,21.910835214447,26.1093152954371,724,0,"Ambavala_1",0,"Eulemur_rubriventer"
"234",1115.76036036036,22.0131578947368,25.6661234408885,560,0,"Ambavala_2",0,"Eulemur_rubriventer"
"235",1078.22893481717,21.7210191082802,22.7675079586775,618,20,"Ambavala_3",0.0323624595469256,"Eulemur_rubriventer"
"236",1187.74876033058,25.3226666666667,22.8761837896236,615,4,"Ambodihasina_1",0.00650406504065041,"Eulemur_rubriventer"
"237",1190.06800618238,25.1086142322097,23.238251470156,660,2,"Ambodihasina_2",0.00303030303030303,"Eulemur_rubriventer"
"238",1100.42402826855,23.6700288184438,22.9881968776245,563,12,"Ambodihasina_3",0.0213143872113677,"Eulemur_rubriventer"
"239",1127.72334682861,21.6411378555799,34.9914810087999,746,6,"Ambodimandresy_1",0.00804289544235925,"Eulemur_rubriventer"
"240",1076.7837398374,23.4664914586071,37.9515463976356,627,7,"Ambodimandresy_2",0.0111642743221691,"Eulemur_rubriventer"
"241",1079.17166212534,24.4537444933921,35.4598995489385,744,0,"Ambodimandresy_3",0,"Eulemur_rubriventer"
"242",1162.21276595745,24.0526315789474,36.7007479122345,761,20,"Ambodivoara_1",0.026281208935611,"Eulemur_rubriventer"
"243",1115.46909667195,23.0345268542199,38.2224930182878,643,21,"Ambodivoara_2",0.0326594090202177,"Eulemur_rubriventer"
"244",1144.20169252468,24.6700913242009,30.4681723275877,721,20,"Ambodivoara_3",0.0277392510402219,"Eulemur_rubriventer"
"245",1122.55646258503,22.8508287292818,33.494231578282,737,28,"Ambodivoara_4",0.0379918588873813,"Eulemur_rubriventer"
"246",1070.75291828794,23.9088050314465,35.076632120266,521,11,"Ambodivoara_5",0.0211132437619962,"Eulemur_rubriventer"
"247",1087.11728395062,21.2016666666667,24.7973178296423,495,0,"AmbodivohitraKobahina_1",0,"Eulemur_rubriventer"
"248",1120.71666666667,23.0218878248974,23.2206509757042,598,0,"AmbodivohitraKobahina_2",0,"Eulemur_rubriventer"
"249",1076.20414673046,22.4688311688312,20.80914453038,622,4,"AmbodivohitraKobahina_3",0.00643086816720257,"Eulemur_rubriventer"
"250",1149.97106918239,21.5702564102564,21.870741303162,805,2,"Androfiabe_1",0.00248447204968944,"Eulemur_rubriventer"
"251",1147.77261613692,21.4890219560878,21.9740177582412,833,2,"Androfiabe_2",0.00240096038415366,"Eulemur_rubriventer"
"252",1060.90679094541,21.4983888292159,27.0599900244397,755,24,"Androfiabe_3",0.0317880794701987,"Eulemur_rubriventer"
"253",1187.57443082312,23.4328147100424,32.0674767586062,580,5,"Antanambe_1",0.00862068965517241,"Eulemur_rubriventer"
"254",1103.42603550296,22.9432367149759,25.6695386859087,683,9,"Antanambe_2",0.0131771595900439,"Eulemur_rubriventer"
"255",1144.65990453461,20.8056918547596,33.9220244884491,821,24,"Antanambe_3",0.0292326431181486,"Eulemur_rubriventer"
"256",1227.15579710145,20.0625909752547,29.3158402391102,491,29,"Befamatra_1",0.0590631364562118,"Eulemur_rubriventer"
"257",1224.20210526316,23.5993208828523,35.4421368488513,452,3,"Befamatra_2",0.00663716814159292,"Eulemur_rubriventer"
"258",1399.71546391753,23.8754208754209,32.9249368146523,493,3,"Befamatra_3",0.00608519269776876,"Eulemur_rubriventer"
"259",958.314091680815,18.5178082191781,29.9057245278804,490,18,"Betaolana_1",0.036734693877551,"Eulemur_rubriventer"
"260",1122.09615384615,22.2274011299435,34.324811292695,581,17,"Betaolana_2",0.0292598967297762,"Eulemur_rubriventer"
"261",1084.08130081301,22.9336956521739,27.9115215640081,750,14,"Betaolana_3",0.0186666666666667,"Eulemur_rubriventer"
